geo_id,geo_name,geo_type,year,size_scheme,origin,agency,program,source,source_file,source_url,source_page_url,release_note,measure,citation,employment_total,employment_lt5,employment_5_9,employment_10_19,employment_20_99,employment_100_499,employment_lt100,employment_lt500,employment_ge500,share_lt5_pct,share_5_9_pct,share_10_19_pct,share_20_99_pct,share_100_499_pct,share_lt100_pct,share_lt500_pct,share_ge500_pct,any_size_class_suppressed,size_class_sum,size_class_vs_total_diff,binary_sum,binary_vs_total_diff,ge500_derived
46,South Dakota,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",373863,21815,25106,31634,75009,63141,153564,216705,157158,5.8350251295260565,6.715294105059875,8.461388262545372,20.063231718570705,16.888806862406817,41.07493921570201,57.96374607810883,42.03625392189117,False,373863,0,373863,0,
47,Tennessee,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2846881,97846,124985,160900,435087,363619,818818,1182437,1664444,3.4369543370446465,4.39024321705052,5.6517992849016165,15.282935956929707,12.772539491464519,28.76193279592649,41.534472287391004,58.465527712608996,False,2846881,0,2846881,0,
48,Texas,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",11507642,478977,533299,703062,1812328,1580342,3527666,5108008,6399634,4.162251484709031,4.634303013597399,6.109522698047089,15.74890842103013,13.732978485079741,30.654985617383648,44.38796410246339,55.61203589753661,False,11507642,0,11507642,0,
49,Utah,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",1521640,69416,70079,99763,250557,200254,489815,690069,831571,4.561920033647906,4.6054914434426015,6.556281380615651,16.46624694408664,13.160405877868616,32.189939801792804,45.350345679661416,54.649654320338584,False,1521640,0,1521640,0,
50,Vermont,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",254471,16989,19695,23868,53024,44383,113576,157959,96512,6.676202789315875,7.739585257259177,9.37945777711409,20.8369519513029,17.44128014587124,44.63219777499204,62.07347792086328,37.92652207913672,False,254471,0,254471,0,
51,Virginia,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",3494956,152760,169725,227658,578670,474055,1128813,1602868,1892088,4.370870477339343,4.856284313736711,6.513901748691543,16.557289991633656,13.563976198841988,32.29834653140125,45.86232273024324,54.13767726975676,False,3494956,0,3494956,0,
53,Washington,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2978277,154124,177237,228416,502598,389242,1062375,1451617,1526660,5.174938395589128,5.950991126748788,7.669400797843854,16.875461886184528,13.069368631594712,35.6707922063663,48.74016083796101,51.25983916203899,False,2978277,0,2978277,0,
54,West Virginia,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",540468,23876,30479,39088,89324,73514,182767,256281,284187,4.417652849012337,5.639371803696056,7.232250568026229,16.527157944596166,13.6019153770436,33.816433165330785,47.41834854237439,52.58165145762561,False,540468,0,540468,0,
55,Wisconsin,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2600303,99587,123964,172071,460245,392008,855867,1247875,1352428,3.82982290909944,4.7672905811361215,6.617344209501739,17.69966807714332,15.075473896695884,32.91412577688062,47.9895996735765,52.0104003264235,False,2600303,0,2600303,0,
56,Wyoming,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",208024,18453,19987,23232,46131,27833,107803,135636,72388,8.870611083336538,9.608025997000347,11.16794216051994,22.17580663769565,13.379706187747567,51.822385878552474,65.20209206630004,34.79790793369996,False,208024,0,208024,0,
